"GAME_ID","GAME_DATE,","GAME_TIME","TEAM","OPPONENT","P1","P2","P3","P4","P5","P6","P7","TIME_ELAPSED","GF","GA"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","5:23","1","3"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","4:25","3","4"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","3:51","3","2"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","3:07","1","2"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","2:59","3","2"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","2:49","1","2"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","2:42","1","2"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","2:18","2","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","2:18","1","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","1:50","0","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","1:41","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","0:54","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","0:53","1","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","0:46","0","1"
